"decimalLongitude","decimalLatitude"
-87.98896,43.192642
-87.637,41.9283
-80.41953,37.227665
-86.81716,40.508286
-87.8584,42.0824
-90.413765,38.719128
-93.68729,41.71649
-88.733734,35.962185
-86.751724,34.82507
-113.87181,50.693993
-71.25033,42.16514
-77.02552,38.89019
-92.07296,30.398859
-64.45069,44.24185
-101.55023,37.504414
-76.53115,38.707745
-80.497894,43.52197
-73.50231,41.385746
-77.694632,39.490912
-80.3984,42.582924
-124.13015,40.92767
-74.96707,38.937786
-70.62885,41.572613
-89.5464,43.1177
-116.91708,32.85833
-94.81063,39.816597
-121.75106,38.07737
-75.3609,39.786808
-70.91606,42.57609
-122.219604,37.032322
-104.983215,20.809212
-120.50217,46.938427
-111.73395,33.36145
-79.89165,41.71111
-75.7307,45.420185
-75.72372,45.493885
-114.02801,50.973347
-88.1914,42.311466
-79.71987,43.472794
-80.257576,42.75519
-92.62436,38.203384
-79.613716,43.217564
-120.19432,34.6165
-97.66082,30.545515
-75.329735,40.440285
-76.58772,39.331436
-104.558262,23.941602
-73.62422,40.62337
-76.06997,39.02441
-72.65027,42.317432
-76.53114,38.706745
-70.30067,43.657337
-104.27053,46.36454
-105.13859,40.169407
-73.62943,45.485817
-121.21828,38.79874
-76.50685,42.460793
-86.27149,39.87466
-83.00761,40.00737
-87.69916,41.86332
-97.76819,30.131407
-74.94208,44.995396
-83.60315,42.29222
-73.97248,40.77155
-87.6037,41.4014
-90.304695,38.628807
-81.42849,41.19858
-110.23925,31.390451
-123.36311,43.391315
-73.990425,40.65231
-95.864075,40.687607
-72.18011,43.842724
-71.57138,42.336468
-114.00793,46.86425
-83.47962,42.328316
-111.58502,32.67671
-89.42517,43.08644
-85.24068,41.032764
-73.75594,40.917633
-76.50685,42.460793
-85.73595,38.22127
-76.60796,39.297096
-75.8255,38.48984
-120.84763,56.236786
-76.57917,39.26256
-88.202545,41.887886
-123.06834,44.977055
-96.980675,32.479713
-123.826515,46.160275
-88.71303,43.93128
-76.46193,42.437504
-111.740326,40.018642
-71.17017,42.20739
-122.52648,37.895046
-77.108,38.913
-105.183365,40.04641
-75.138756,40.09375
-91.574776,42.01276
-95.864075,40.687607
-88.20725,40.11063
-120.86417,35.39531
-87.81449,43.458805
-80.032715,40.483547
-111.73395,33.36145
-116.98789,32.78594
-87.791145,41.142498
-83.68955,41.880108
-95.23934,30.027802
-96.77483,44.27058
-83.52018,42.35073
-74.95517,40.073803
-122.21123,37.742165
-95.89139,32.853092
-114.06533,51.026337
-88.07274,44.59748
-108.875626,46.097775
-111.80488,41.918385
-87.9744,44.5264
-113.62302,50.605
-73.22331,44.47796
-69.57629,44.553417
-72.466415,41.977425
-85.57011,42.8921
-83.69585,42.319202
-110.294674,24.059384
-71.116646,42.29185
-75.41305,40.32265
-123.36284,48.50976
-73.680145,42.78456
-96.49542,41.43848
-123.185,49.1
-74.42371,40.93743
-78.96513,38.18622
-74.318214,40.598305
-85.425705,40.418865
-79.94402,37.25247
-104.99874,40.58034
-79.51021,8.98189
-89.27546,43.11721
-73.11565,40.946194
-97.912964,31.099577
-77.051414,38.9594
-81.40594,41.657948
-81.11366,32.866646
-80.623886,43.300007
-74.095184,40.614773
-82.87452,40.090965
-101.29644,48.23251
-120.27856,47.40758
-71.35041,42.494633
-112.79739,49.687622
-99.20077,19.292309
-110.9019,32.463566
-89.29324,14.125759
-84.679474,38.149513
-111.51407,41.069057
-77.13735,40.23165
-74.29748,40.61097
-70.86227,41.597645
-96.93292,42.773148
-117.692314,33.609367
-82.10127,39.32927
-76.8437,39.304558
-72.278046,41.786346
-104.930176,39.760197
-83.98713,43.881237
-117.29152,33.049652
-75.36939,37.92032
-86.66501,40.926094
-75.2288,40.0694
-98.46375,29.347704
-80.24019,43.545345
-75.1527,40.384995
-84.42298,37.98757
-120.526886,46.57426
-82.151375,41.296547
-79.50136,40.713436
-71.37947,42.471947
-75.10256,45.59638
-103.18019,20.36836
-77.5315,37.535347
-89.99286,35.15043
-81.30034,42.99078
-121.58388,38.93992
-95.3762,29.781494
-93.231125,44.92497
-107.0096,37.26941
-114.03249,46.91817
-71.686134,42.44949
-97.48607,39.623806
-104.59461,50.428383
-83.26975,42.39165
-85.814896,38.283394
-88.20725,42.097874
-79.75241,43.2195
-81.29892,42.977352
-84.38612,41.88617
-96.61699,32.99387
-71.72725,41.340538
-76.64865,40.056736
-87.95812,41.893925
-121.96609,38.042683
-79.07827,43.08048
-77.7246,39.294
-71.01667,46.96667
-88.251564,35.07147
-71.96667,46.05
-72.98658,45.604923
-82.514,41.9554
-75.86735,39.93848
-70.754555,43.09508
-89.95245,29.260942
-111.93576,40.556404
-97.95782,26.126833
-80.109375,26.204618
-112.1681,40.923473
-79.40392,43.66668
-77.41479,26.721107
-95.09122,44.540504
-121.962204,38.720943
-68.53333,48.45
-81.33828,34.693104
-118.17272,33.98543
-119.31307,45.928688
-91.583244,41.96804
-91.42719,39.904217
-85.840706,12.923842
-81.08233,41.610737
-99.970375,49.843803
-99.443085,27.546104
-75.28211,39.98449
-78.31401,43.169857
-90.07034,29.94827
-93.06444,44.893448
-123.4029,48.476334
-72.492424,43.459217
-73.513985,46.135773
-73.66488,45.545383
-72.93502,45.672417
-77.59508,43.226864
-80.41953,37.227665
-105.66876,36.534016
-70.17286,41.268627
-71.87091,42.244694
-81.73767,41.48889
-95.92015,32.8056
-118.84331,43.26537
-91.52643,41.89431
-79.96545,38.933662
-70.22418,44.096718
-83.66163,41.63449
-122.04541,49.09632
-89.48476,43.072777
-84.55157,38.09789
-74.07956,41.829117
-72.22785,43.756073
-81.55692,27.892258
-117.16629,32.732716
-70.30733,43.66571
-79.3356,39.564854
-74.89026,40.671085
-73.96972,40.777966
-91.11997,42.99104
-122.55095,45.52379
-82.561615,27.500298
-83.97542,35.790977
-79.59919,43.61637
-71.11547,41.604195
-71.2407,42.372585
-72.61791,42.336025
-108.530659,31.332384
-89.323044,41.213234
-101.93308,33.49549
-106.683,35.13
-79.28957,43.668354
-95.9722,41.2688
-75.17506,44.896282
-88.52815,44.017033
-112.10172,45.870987
-105.183365,40.04641
-96.741356,42.65612
-122.23155,38.07352
-99.11345,26.516256
-97.26557,30.05654
-105.03387,40.434113
-71.146,42.371
-85.83329,41.56565
-71.16464,43.00571
-84.54512,39.148945
-71.10093,42.307446
-122,37.319256
-74.94345,38.93593
-97.95782,26.126833
-82.84626,42.578835
-114.09186,51.098255
-85.58258,42.215027
-79.661,43.185528
-83.734825,42.102707
-74.894356,38.94966
-79.430466,43.7707
-88.33158,42.087704
-83.28851,29.439898
-82.45652,42.09453
-104.42277,38.237785
-76.955795,40.18901
-93.67147,41.643337
-89.37915,43.1446
-77.26805,38.9152
-72.943886,45.62214
-106.20187,35.81856
-122.00118,36.99085
-93.2263,44.9809
-122.49269,45.40547
-123.39106,46.21175
-77.236115,38.645508
-77.3094,42.8326
-75.5153,40.039314
-81.48885,41.17981
-119.45556,49.01472
-75.046036,39.9213
-82.49846,27.27746
-70.028404,41.93767
-112.837906,49.714752
-89.48455,43.11238
-82.242836,36.353416
-73.40484,40.66897
-87.83236,44.275333
-78.14313,38.33124
-72.2503,41.819336
-123.970764,49.170925
-75.652596,40.583866
-104.63971,40.334507
-87.64193,41.458206
-97.10271,49.938187
-80.525536,43.4892
-73.81929,42.700027
-117.00623,46.7211
-86.23466,39.795326
-122.46844,48.544155
-105.03603,39.9836
-86.028145,42.78312
-76.71708,43.067303
-77.321884,37.62085
-117.23928,32.756702
-80.4701,41.25332
-87.96621,37.819942
-85.28612,42.57321
-70.58924,43.24267
-77.83647,40.813683
-111.86407,41.706226
-84.13032,42.258232
-73.659386,40.686142
-75.52115,39.16771
-87.84442,42.300167
-70.22639,42.07822
-81.49529,35.148823
-123.002396,46.725178
-113.449875,50.71896
-80.05989,36.0215
-86.07026,40.079353
-79.80089,40.979443
-117.247246,33.372158
-85.83004,41.59377
-113.65562,52.87925
-121.928116,47.593937
-85.944176,37.999863
-115.38448,35.612057
-85.24126,31.188828
-88.24943,42.3085
-99.41965,36.437664
-83.80113,41.444324
-77.12999,39.11523
-81.79183,41.452557
-110.86535,32.24754
-70.92073,42.136482
-96.03065,41.54504
-88.09056,41.86826
-106.62574,52.15595
-77.98542,40.844593
-87.63442,41.963383
-73.968956,40.660286
-112.25899,49.379692
-96.07273,48.34462
-88.447495,45.745007
-79.82846,43.242203
-97.17089,32.878
-118.525826,43.40373
-111.3183,32.4896
-72.40093,42.27699
-75.910645,42.09929
-73.5464,45.583733
-78.86982,42.930794
-89.03125,42.562504
-73.96196,40.786003
-123.970764,49.170925
-87.65932,41.555706
-99.5098,27.499462
-101.57564,35.174408
-122.29105,47.680412
-80.77043,37.516483
-71.18891,42.36518
-87.892685,43.067966
-70.77466,42.9681
-73.943665,40.77538
-81.78205,41.47759
-85.562546,38.246372
-78.659325,35.89717
-114.32275,48.403763
-73.534065,45.516094
-83.37246,40.905556
-87.89544,42.98904
-112.45376,41.831627
-106.6718,35.080788
-75.860985,45.196556
-73.87092,40.99518
-92.334076,38.92315
-118.37206,33.85363
-88.05845,39.39414
-103.69506,19.241676
-73.877,40.85069
-96.53812,32.99827
-79.42059,43.754166
-92.09281,32.556797
-121.150536,44.497852
-90.93519,39.050755
-88.537445,42.571793
-86.12144,30.696344
-70.01288,41.71788
-73.1151,42.9146
-122.65532,45.477615
-91.63371,41.99173
-76.514984,43.465828
-96.00485,29.983294
-86.77125,40.50198
-86.83055,39.584476
-75.15321,40.15157
-102.86927,40.836708
-96.643394,33.72245
-76.99815,34.668793
-93.23477,44.920967
-73.28832,40.63923
-72.305664,42.961155
-112.80038,49.688454
-81.549034,28.37136
-117.16814,46.722347
-70.31717,43.676422
-90.04193,34.95687
-81.08934,43.69348
-99.29429,45.44883
-70.76654,43.077507
-83.6934,42.273277
-74.955086,38.933826
-112.9655,37.228565
-87.88516,43.3389
-88.17215,42.018566
-76.732834,39.79361
-81.87821,41.468258
-83.144615,42.24047
-84.40139,39.16711
-74.96707,38.937786
-76.90597,41.248363
-90.16315,38.943985
-90.413765,38.719128
-73.889145,40.972603
-83.6934,42.273277
-79.86524,43.21957
-86.03752,43.251102
-92.27821,44.448757
-118.9246,38.0606
-122.35062,47.66848
-111.060326,32.260757
-95.67221,37.697845
-97.10144,49.934284
-73.62422,40.62337
-98.30606,32.7597
-77.01731,39.005444
-87.74127,41.98039
-112.86854,32.384083
-88.37909,44.30045
-80.52019,25.46801
-80.290405,25.706242
-122.043434,37.920948
-70.84019,42.493015
-96.48736,41.501286
-76.91767,40.248886
-74.105835,39.763332
-81.25794,42.966145
-74.23242,40.962852
-73.13152,41.198807
-73.61095,41.17982
-70.255974,43.62807
-78.71965,37.881317
-73.78628,42.44296
-75.30237,40.009403
-123.53954,46.21518
-96.383934,36.847446
-120.73644,35.18177
-119.55361,49.091946
-82.800606,39.886696
-76.728035,37.84472
-82.872314,42.45542
-76.02281,40.427383
-118.00124,34.16186
-76.550644,42.537125
-72.90433,41.330196
-122.028,48.527798
-73.38432,45.392365
-84.14746,31.578865
-73.968956,40.660286
-73.44166,45.536003
-98.91479,38.432144
-95.259926,38.232327
-93.25986,37.1107
-118.13349,33.771133
-118.00106,34.156883
-105.22135,39.98565
-92.64536,45.413845
-97.028046,47.943336
-81.256,43.02376
-122.838165,42.307587
-75.910645,42.09929
-104.95205,39.58503
-68.15034,49.218384
-123.4029,48.476334
-114.02814,50.96838
-76.81995,39.2152
-79.511246,43.59106
-121.593376,37.69095
-75.396965,39.76435
-71.34736,46.744938
-111.85623,48.504147
-89.986664,35.146667
-117.12587,32.57485
-73.53363,45.585575
-90.133255,38.816105
-98.20093,30.754383
-80.13673,40.788853
-78.91062,36.005253
-77.33479,38.99019
-93.18199,44.98449
-112.77425,46.25178
-87.8139,42.364
-74.018974,40.688538
-87.83089,42.472095
-88.189575,42.408882
-109.22762,32.26788
-88.27526,39.487832
-83.32187,40.581654
-96.4915,41.442547
-97.613464,35.575634
-111.91713,40.63791
-71.789734,42.588795
-70.91464,42.42195
-83.09397,40.570755
-77.04935,38.955494
-123.06404,44.05157
-73.88912,41.18717
-73.56261,45.559658
-70.8023,42.7639
-128.65627,54.05512
-73.56261,45.559658
-89.94309,43.620216
-119.70974,36.827034
-72.67905,41.909336
-99.2147,19.274942
-71.36306,41.79289
-89.94301,34.793224
-87.22945,41.5234
-87.56747,38.046
-74.94345,38.93593
-76.34639,39.374737
-80.56543,37.12602
-73.76765,40.77189
-73.23108,40.900406
-82.7827,40.27869
-86.45258,43.9553
-87.68681,42.050037
-108.48098,45.839787
-73.16299,40.73554
-108.78428,40.07164
-74.648796,40.604256
-70.30733,43.66571
-83.718666,32.811874
-80.065414,39.39669
-71.48239,42.321007
-121.649864,37.125324
-98.11809,26.17968
-73.29946,45.333614
-92.63551,38.15064
-76.93362,40.34599
-122.62059,45.44245
-85.58393,42.932667
-111.78104,34.630238
-72.55983,42.339626
-120.251945,55.771862
-80.238945,26.121187
-73.74295,41.154144
-73.44107,41.451305
-87.8845,41.798405
-72.44481,42.093517
-80.11323,40.6857
-71.599174,43.195454
-77.07692,38.72274
-92.31349,38.917263
-82.48284,42.03995
-76.303764,37.00959
-88.22634,42.29441
-71.02694,42.296448
-87.3169,38.66896
-106.76239,38.51916
-118.11446,34.128872
-92.82571,30.09575
-122.31701,37.785828
-73.99016,40.736164
-114.64424,42.593586
-109.35247,40.36778
-73.80011,40.7926
-103.27541,39.28624
-90.00912,34.973946
-83.91589,43.889465
-97.770744,30.45255
-123.32352,42.421745
-72.6735,41.618694
-74.34159,41.019203
-80.6583,43.400116
-71.988464,46.71973
-93.820694,41.608597
-73.966064,40.78857
-80.6119,40.142006
-74.65125,39.319206
-89.17372,35.49218
-73.477554,45.701904
-93.5506,45.109062
-83.03609,40.136
-88.077805,30.250069
-111.9367,40.79462
-106.35501,42.769547
-111.73395,33.36145
-71.0991,42.3029
-72.94814,41.34574
-77.20231,38.88775
-89.47672,40.718674
-70.9729,42.584816
-117.24888,32.718666
-74.56819,40.554504
-123.04069,44.054626
-80.84693,41.238754
-90.52035,43.461716
-88.800705,16.102722
-79.05683,43.165443
-71.33037,46.842743
-106.42362,31.857437
-76.50699,38.395557
-71.23954,42.412678
-76.674484,39.98696
-86.3037,39.8751
-78.86415,43.92942
-122.42735,37.791473
-73.92569,40.871704
-75.67079,45.42336
-111.89687,40.724472
-88.88426,42.365356
-90.22623,34.878075
-76.53115,38.707745
-76.547,39.417
-121.97808,38.372234
-81.180504,28.877106
-81.409584,41.65909
-123.46747,48.439907
-110.92665,32.22178
-118.39837,34.171185
-80.54237,43.492363
-74.88689,39.917637
-72.91081,41.32578
-105.07815,39.467537
-82.79381,41.45866
-73.85543,41.079433
-72.621124,42.31747
-99.19915,19.312029
-76.86164,39.223377
-97.627975,35.47159
-93.23608,44.895294
-73.08174,41.9125
-72.40041,41.07936
-77.09926,39.00131
-103.7683,39.37405
-74.129486,41.05869
-90.3577,38.55429
-106.63759,52.088017
-89.87651,44.65637
-119.56509,37.038322
-121.728355,37.677216
-76.50402,37.24531
-93.31186,44.94117
-105.01685,39.935802
-89.96863,36.79712
-76.941734,38.99409
-88.06185,43.005226
-122.16162,49.03922
-73.83788,41.10804
-76.855156,39.216095
-75.20902,40.28841
-122.004166,37.414192
-77.42124,39.293884
-77.77832,40.91336
-81.70451,41.49249
-70.75916,42.995983
-87.86818,43.386833
-71.045334,42.354366
-105.591515,41.31451
-89.48476,43.072777
-77.043365,38.890114
-88.06503,42.92695
-73.92166,40.779858
-70.788925,42.954597
-75.701546,45.39787
-81.7124,30.101326
-79.18436,43.775787
-85.98905,42.7925
-117.41969,47.662056
-123.41517,48.597984
-111.87206,33.265102
-106.20187,35.81856
-85.82223,41.39042
-74.39489,40.56191
-74.17134,40.524498
-111.5518,45.89243
-118.24169,34.214493
-93.05928,41.399162
-75.2288,40.0694
-92.229195,30.464506
-77.00798,38.89432
-97.39398,25.938002
-87.88915,42.905724
-88.161,42.114
-114.497795,51.190533
-101.94617,35.141304
-89.05856,42.868015
-97.100044,36.119884
-73.56231,41.149292
-71.819214,46.256084
-99.18118,19.301064
-83.12785,34.28666
-79.52234,8.999828
-72.59173,41.9762
-81.381226,27.318857
-119.28043,50.709747
-94.61069,39.116585
-120.95286,37.602474
-76.70338,42.754124
-75.05294,40.13449
-87.58296,41.785713
-70.90903,42.62481
-121.823875,38.643917
-81.67855,41.38196
-107.81193,37.199978
-123.83125,48.99148
-95.57432,29.75551
-95.864075,40.687607
-76.3884,44.14158
-114.102642,51.031286
-87.892685,43.067966
-122.62865,45.65384
-83.01413,39.9982
-97.41769,25.85233
-98.49072,29.425123
-70.22639,42.07822
-87.69893,42.067574
-71.16549,42.345097
-83.506454,42.638004
-85.45943,41.892246
-122.87498,45.747784
-106.241776,42.860317
-84.3558,39.34472
-110.923325,32.580887
-97.39069,27.769611
-77.85029,43.33679
-111.606285,40.13754
-79.558586,39.80903
-69.61165,18.447174
-91.14735,14.746552
-78.689514,42.984257
-101.86399,33.555016
-94.678406,42.937428
-75.6905,39.78007
-76.85938,39.255028
-76.66734,45.46833
-77.04984,38.96229
-72.80791,41.69148
-98.69895,32.363735
-80.3984,42.582924
-123.06374,49.09059
-70.569565,41.559895
-71.31711,42.111504
-85.638565,42.115734
-82.880775,39.868824
-115.926025,39.802414
-80.44241,37.214
-87.810715,42.487038
-123.32205,48.406487
-80.31943,41.11508
-77.105255,39.09942
-110.99757,32.19397
-73.653175,42.736366
-87.8743,42.0721
-105.10234,39.75874
-122.3204,47.667477
-72.88468,40.82216
-73.92108,40.85803
-80.3984,42.582924
-73.991516,40.663235
-85.536545,40.509426
-112.289684,41.471305
-87.785446,41.870567
-75.288284,40.64668
-72.348,42.280453
-111.03465,32.285683
-73.45952,41.12069
-123.09704,49.243206
-99.29494,34.142788
-117.55045,47.576256
-114.11643,50.98076
-85.11716,10.444339
-117.24876,33.078533
-87.84373,41.105595
-114.2327,50.688385
-73.10622,40.929035
-118.49193,35.589077
-87.883415,43.069893
-73.30013,44.239033
-75.05583,40.177334
-123.43052,48.572468
-79.47538,44.064342
-80.038055,40.309834
-89.27546,43.11721
-86.3037,39.8751
-73.96972,40.777966
-97.991,26.159
-76.71026,42.71541
-116.6316,32.092678
-87.74012,37.848804
-122.1565,39.42844
-82.22506,41.377518
-106.68465,35.09198
-121.80005,36.90973
-83.99097,35.922382
-111.08134,32.33759
-73.96836,40.669056
-119.12046,47.861435
-79.612206,43.67656
-95.09101,29.54463
-77.0056,35.1365
-73.824455,40.61703
-71.798004,42.219826
-75.652596,40.583866
-105.03839,39.940735
-105.27431,40.00986
-87.783646,42.763275
-70.73506,42.17555
-82.08133,39.992306
-75.05943,40.08702
-83.77809,42.297913
-96.72887,33.053665
-76.4303,37.66419
-106.60931,52.095055
-111.87289,40.743225
-89.37237,43.05121
-71.02112,42.2942
-90.29158,38.63304
-77.201035,39.163425
-105.1276,39.7742
-93.21341,36.65232
-71.11368,42.355007
-73.92569,40.871704
-111.84037,40.729717
-82.25832,23.040842
-94.72871,29.371138
-118.16162,34.66504
-79.87181,43.270706
-73.62422,40.62337
-85.82891,41.581917
-75.26423,39.99974
-96.55985,32.650993
-82.62019,41.414444
-90.749794,29.752638
-104.94613,41.130585
-79.990555,39.659992
-71.15824,42.468086
-82.47068,40.041958
-83.76586,42.267654
-118.474464,34.2752
-94.279838,36.207088
-73.25749,44.0071
-81.55495,42.568253
-75.76521,45.425495
-77.48245,39.026142
-105.75482,52.10044
-85.59993,42.945522
-87.87287,43.38756
-124.09461,40.85736
-123.44719,48.658997
-64.769646,45.08205
-96.014755,50.11641
-110.92808,32.27731
-87.5529,41.564865
-76.60286,39.90135
-118.62616,34.217392
-72.39836,40.895382
-92.13793,16.255033
-71.17766,41.854782
-78.481575,38.04515
-107.71961,38.79968
-70.67727,42.08811
-88.44376,41.794865
-95.70337,39.69684
-73.52983,45.69778
-78.850685,42.790592
-98.24268,29.609375
-120.954384,44.43293
-76.43677,42.46344
-83.59961,42.316242
-73.17576,45.582493
-122.89294,42.37033
-114.06953,51.017574
-71.46273,42.293205
-122.17191,39.405434
-71.38122,41.855747
-74.945335,40.8366
-116.243095,43.63679
-119.53978,43.541813
-81.65591,41.42168
-86.05438,39.647114
-76.71899,42.546688
-71.46682,42.56831
-111.1233,45.82376
-74.12719,41.0365
-76.45066,40.08944
-88.20988,41.829582
-104.790405,39.62429
-87.84365,42.918015
-111.93101,33.443123
-64.39257,45.083805
-97.40771,35.244358
-84.51594,39.138317
-81.80078,41.453953
-93.3424,29.764063
-76.61651,39.245464
-111.88743,40.96236
-85.52908,42.300873
-104.59779,39.027134
-122.74115,49.09702
-121.47553,41.95031
-83.73653,42.286983
-85.558426,38.28179
-90.62566,29.599865
-104.22866,32.461445
-88.16513,30.649256
-78.47513,42.64843
-83.33735,42.48375
-118.298381,34.157761
-113.91655,53.549183
-122.169914,37.761856
-73.812416,40.671505
-74.77261,39.060818
-88.270454,42.11181
-77.831924,39.605606
-86.77125,40.50198
-70.21506,41.71485
-80.12972,42.116257
-89.4291,43.041355
-112.698845,36.211594
-91.07725,30.46185
-70.646255,41.530945
-107.759056,38.1482
-119.80147,36.85981
-73.65927,41.792347
-75.2549,39.681206
-71.27826,42.49636
-99.57155,19.275723
-108.42781,30.77936
-90.15389,29.985718
-117.207634,47.829918
-111.77548,33.27981
-84.49159,39.091667
-72.45436,43.02887
-107.54927,40.52588
-86.97871,40.470413
-87.81784,42.092747
-117.805016,34.08701
-97.6783,26.881638
-81.79669,41.4954
-85.79062,11.458956
-77.63075,39.92959
-121.15743,43.99345
-77.09189,38.90091
-74.922005,38.949623
-73.955894,40.79609
-89.9112,38.59225
-73.825,45.4826
-79.26743,40.660908
-73.06541,40.666218
-83.2556,42.324413
-104.4194,40.518665
-76.40194,38.25889
-87.58296,41.785713
-123.11133,49.194378
-95.3762,29.781494
-90.09269,30.00138
-93.7732,38.34876
-89.17587,34.83289
-75.69088,38.41687
-72.92424,41.791153
-73.172005,41.513508
-121.29243,44.067936
-76.05513,38.814133
-73.96367,40.668022
-79.72916,43.242264
-73.89077,42.609997
-122.35704,47.651447
-84.49707,10.359737
-87.58296,41.785713
-73.76575,42.63527
-79.5932,43.60659
-88.1657,43.73509
-75.57734,39.92726
-77.71434,39.142544
-113.70266,50.54049
-97.072014,27.834211
-88.14105,41.790825
-66.06519,18.404892
-71.30169,41.46717
-105.03245,39.580082
-93.43267,45.002113
-97.34054,38.075474
-87.8324,42.4025
-104.82056,41.177715
-73.98653,41.488865
-93.23303,43.129383
-111.9186,33.433235
-75.17881,39.9505
-118.30918,33.901623
-80.158615,25.691463
-118.06737,33.882698
-76.50597,42.460567
-60.74441,45.59936
-115.35539,51.08486
-111.43188,40.392757
-88.08318,42.40157
-119.442581,34.355831
-87.69733,42.021614
-123.10027,44.00771
-81.27928,41.667446
-76.81992,39.46499
-79.329865,40.480213
-97.73251,30.257141
-82.929115,42.332893
-88.05403,42.427162
-105.130714,40.54621
-77.42327,39.416832
-79.25523,43.695763
-77.4368,43.262714
-73.50815,40.594143
-111.111176,43.72304
-122.40602,37.80325
-71.97067,46.052773
-77.69146,40.915855
-122.38022,47.95974
-77.26161,39.284546
-109.841606,32.25919
-119.528366,34.396122
-73.96196,40.786003
-71.19617,41.542755
-123.185,49.1
-75.03203,40.09623
-98.11079,38.012722
-99.10479,19.596
-101.87479,33.584236
-97.06361,36.151085
-113.25276,37.447193
-104.82056,41.177715
-94.77426,43.56127
-73.27495,41.137573
-76.246666,39.865063
-81.931694,41.490322
-72.19245,21.785723
-87.83762,42.26692
-75.41541,40.62903
-96.58665,39.25339
-103.265625,19.962328
-71.23047,42.30415
-89.35138,43.03336
-77.57858,43.062866
-81.88979,26.558926
-81.87821,41.468258
-77.264694,38.922832
-74.96667,40.004658
-109.58981,40.981556
-86.36649,39.773952
-121.87248,37.43844
-76.873375,42.383846
-81.09444,41.411877
-123.3738,48.464558
-87.68245,41.89829
-84.658485,37.18261
-74.40765,40.88224
-72.590904,42.3083
-83.03602,42.227528
-76.61033,39.242825
-89.21682,42.92155
-78.69665,43.01836
-71.60865,43.27195
-71.20302,46.88671
-75.9218,37.2865
-88.17838,42.02563
-71.00315,43.31706
-123.66271,48.784557
-87.80239,42.487797
-96.62162,32.929466
-111.841324,39.996075
-83.44449,41.807
-85.32652,10.866223
-82.80327,42.57963
-94.9349,29.2169
-77.00658,39.002815
-81.51066,41.527115
-79.96019,43.25309
-89.33833,43.058113
-118.15148,34.199867
-71.443275,45.052963
-71.623116,46.582314
-85.60251,42.26816
-99.71216,29.494444
-73.877,40.85069
-84.126045,39.730675
-81.73986,39.99577
-76.679337,39.15419
-81.29892,42.977352
-100.59552,40.636574
-77.069664,38.727547
-76.24589,40.287777
-73.625694,42.33421
-72.57524,46.198097
-70.8023,42.7639
-73.72368,40.734997
-74.47683,40.8396
-105.08191,40.59603
-71.37947,42.471947
-84.873184,39.860218
-97.94138,29.88332
-87.83236,44.275333
-97.028046,47.943336
-74.84024,39.079975
-111.725746,33.32187
-99.13889,19.257748
-77.503395,43.19867
-122.03744,37.971275
-97.95782,26.126833
-77.10525,39.026226
-113.16106,53.544605
-83.65208,42.34056
-84.422005,39.642963
-88.14524,43.891182
-75.652596,40.583866
-102.12075,31.96633
-73.78405,43.078197
-78.30735,39.31018
-114.209,51.129932
-122.190704,48.691372
-89.33833,43.058113
-87.86236,37.62508
-76.40981,38.173435
-98.48239,28.976797
-74.55441,39.297165
-97.95782,26.126833
-80.61802,28.100529
-87.892685,43.067966
-111.95634,40.519444
-70.95254,42.781166
-73.968956,40.660286
-121.52868,45.736618
-81.492744,37.130627
-71.11547,41.604195
-77.043365,38.890114
-100.76933,46.798103
-80.94613,44.577763
-81.68924,41.50471
-73.968956,40.660286
-124.13881,41.792095
-101.68254,33.530483
-87.912704,30.524246
-73.38432,45.392365
-80.55983,26.547806
-111.08512,32.157196
-118.0992,45.3126
-98.44095,29.488077
-80.27985,43.338165
-77.07002,38.833107
-73.10968,44.328667
-80.49089,37.209003
-102.76062,38.472942
-95.731804,38.154488
-96.403275,30.15493
-71.28513,46.878967
-104.67765,38.26871
-73.9581,40.806736
-81.934204,41.037495
-85.02945,41.21933
-109.1408,31.9136
-82.80327,42.57963
-106.53031,35.102367
-82.70673,35.26985
-73.78546,41.13304
-121.084915,38.44673
-98.4214,30.09801
-74.11498,40.620388
-83.38072,42.47693
-96.06236,30.797363
-122.88461,45.250496
-98.101204,31.700174
-121.94019,38.0174
-88.22394,43.339005
-92.97758,45.64354
-90.12592,29.979391
-74.11498,40.620388
-80.64654,40.38663
-76.479,42.460445
-83.01871,40.01966
-99.73732,29.587713
-87.98426,41.782333
-87.65005,41.85003
-82.514,41.9554
-81.05789,29.331413
-74.5125,40.5872
-77.10222,38.918884
-106.293724,35.903763
-80.57373,37.131855
-104.760605,39.96183
-71.12718,42.43695
-73.99279,40.58114
-116.996475,32.849674
-71.21905,46.809555
-85.74043,41.44029
-108.29273,38.130413
-80.555305,43.488472
-74.14839,41.57006
-81.1889,37.774864
-68.51651,48.458466
-86.74891,41.80078
-92.98433,45.83185
-95.62718,39.005913
-85.5333,42.207485
-108.57239,37.348904
-116.36448,33.90131
-79.08791,40.38879
-117.28059,33.053116
-122.88791,44.884212
-106.71244,51.872364
-96.0622,45.90003
-86.09016,42.7724
-80.496826,43.446503
-110.99006,31.492044
-122.87212,45.747444
-78.023834,40.48854
-98.25616,30.593954
-98.105934,29.711164
-87.7168,42.06041
-82.81687,41.455303
-71.146,42.371
-121.911316,47.593075
-70.96018,42.440815
-87.892685,43.067966
-83.93091,42.00747
-90.417564,38.429565
-78.16659,40.49425
-73.9784,40.678658
